variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,validation_windows,validation_recordings,recording_accuracy,recording_log_loss
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1547,2,352,308,2,0.5,2.727421402855606
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1335,1,280,261,2,0.5,4.131727696184856
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1335,2,261,280,2,0.5,3.001756680054188
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1388,1,230,311,2,0.5,3.137824554293423
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1388,2,311,230,2,0.0,16.07192158310665
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1441,1,230,311,2,0.5,3.137824554293423
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1441,2,311,230,2,0.0,16.07192158310665
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1494,1,230,311,2,0.5,3.137824554293423
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1494,2,311,230,2,0.0,16.07192158310665
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1547,1,280,261,2,0.5,4.131727696184856
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1547,2,261,280,2,0.5,3.001756680054188
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1335,1,276,265,2,1.0,0.013017698480440083
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1335,2,265,276,2,0.5,3.3327080935149116
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1388,1,193,348,2,0.5,0.36580791091572873
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1388,2,348,193,2,0.5,3.400635207462258
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1441,1,193,348,2,0.5,0.36580791091572873
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1441,2,348,193,2,0.5,3.400635207462258
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1494,1,193,348,2,0.5,0.36580791091572873
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1494,2,348,193,2,0.5,3.400635207462258
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1547,1,276,265,2,1.0,0.013017698480440083
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1547,2,265,276,2,0.5,3.3327080935149116
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1335,1,396,350,2,1.0,0.245906136429554
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1335,2,350,396,2,0.5,1.8300223003628535
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1388,1,322,424,2,1.0,0.06997658723576292
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1388,2,424,322,2,0.5,1.853630189934474
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1441,1,322,424,2,1.0,0.06997658723576292
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1441,2,424,322,2,0.5,1.853630189934474
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1494,1,322,424,2,1.0,0.06997658723576292
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1494,2,424,322,2,0.5,1.853630189934474
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1547,1,396,350,2,1.0,0.245906136429554
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1547,2,350,396,2,0.5,1.8300223003628535
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1335,1,353,520,2,0.5,1.6844264279479182
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1335,2,520,353,2,0.5,2.5988682967052656
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1388,1,270,603,2,0.0,9.577564155892736
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1388,2,603,270,2,0.5,2.364735460474655
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1441,1,270,603,2,0.0,9.577564155892736
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1441,2,603,270,2,0.5,2.364735460474655
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1494,1,270,603,2,0.0,9.577564155892736
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1494,2,603,270,2,0.5,2.364735460474655
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1547,1,353,520,2,0.5,1.6844264279479182
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1547,2,520,353,2,0.5,2.5988682967052656
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1335,1,325,268,2,0.5,3.6209040909518078
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1335,2,268,325,2,0.5,0.8632891495948551
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1388,1,201,392,2,0.0,5.9698374522284485
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1388,2,392,201,2,0.5,2.6891129368804063
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1441,1,201,392,2,0.0,5.9698374522284485
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1441,2,392,201,2,0.5,2.6891129368804063
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1494,1,201,392,2,0.0,5.9698374522284485
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1494,2,392,201,2,0.5,2.6891129368804063
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1547,1,325,268,2,0.5,3.6209040909518078
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1547,2,268,325,2,0.5,0.8632891495948551
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1335,1,298,374,2,1.0,0.037129921124403796
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1335,2,374,298,2,0.5,2.945496028787798
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1388,1,243,429,2,1.0,0.08482584493934234
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1388,2,429,243,2,0.5,3.211399773815542
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1441,1,243,429,2,1.0,0.08482584493934234
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1441,2,429,243,2,0.5,3.211399773815542
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1494,1,243,429,2,1.0,0.08482584493934234
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1494,2,429,243,2,0.5,3.211399773815542
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1547,1,298,374,2,1.0,0.037129921124403796
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1547,2,374,298,2,0.5,2.945496028787798
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1335,1,312,311,2,0.0,1.1946327213968713
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1335,2,311,312,2,0.5,1.6925851215554895
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1388,1,249,374,2,0.0,1.181232054474439
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1388,2,374,249,2,0.5,2.026520604699035
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1441,1,249,374,2,0.0,1.181232054474439
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1441,2,374,249,2,0.5,2.026520604699035
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1494,1,249,374,2,0.0,1.181232054474439
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1494,2,374,249,2,0.5,2.026520604699035
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1547,1,312,311,2,0.0,1.1946327213968713
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1547,2,311,312,2,0.5,1.6925851215554895
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1335,1,271,302,2,0.0,2.7031364153145168
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1335,2,302,271,2,0.5,6.18119983407534
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1388,1,213,360,2,0.5,3.91964188172891
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1388,2,360,213,2,0.5,3.8772223054398376
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1441,1,213,360,2,0.5,3.91964188172891
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1441,2,360,213,2,0.5,3.8772223054398376
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1494,1,213,360,2,0.5,3.91964188172891
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1494,2,360,213,2,0.5,3.8772223054398376
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1547,1,271,302,2,0.0,2.7031364153145168
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1547,2,302,271,2,0.5,6.18119983407534
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1335,1,257,250,2,0.0,9.24838007514025
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1335,2,250,257,2,0.5,4.456344909093674
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1388,1,179,328,2,0.0,13.73481951512704
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1388,2,328,179,2,0.5,4.192885987899412
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1441,1,179,328,2,0.0,13.73481951512704
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1441,2,328,179,2,0.5,4.192885987899412
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1494,1,179,328,2,0.0,13.73481951512704
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1494,2,328,179,2,0.5,4.192885987899412
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1547,1,257,250,2,0.0,9.24838007514025
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,1547,2,250,257,2,0.5,4.456344909093674
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1335,1,282,299,2,0.5,3.5658861966207245
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1335,2,299,282,2,0.5,4.2129343928038665
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1388,1,243,338,2,0.5,9.427469511091473
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1388,2,338,243,2,0.5,2.4309118213593437
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1441,1,243,338,2,0.5,9.427469511091473
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,1441,2,338,243,2,0.5,2.4309118213593437
