fold,held_out_subject,maximum_nearest_train_raw_overlap_fraction,mean_nearest_train_raw_overlap_fraction,overlapping_participants,overlapping_recordings,participant_overlap_rate,recording_accuracy,recording_auroc,recording_average_precision,recording_balanced_accuracy,recording_brier_score,recording_f1,recording_fn,recording_fp,recording_log_loss,recording_n,recording_n_class_0,recording_n_class_1,recording_overlap_rate,recording_pr_auc,recording_precision,recording_sensitivity,recording_specificity,recording_tn,recording_tp,split_seed,strategy,strategy_display,task,train_participants,train_recordings,train_windows,validation_participants,validation_recordings,validation_windows,validation_windows_with_raw_overlap_fraction,window_accuracy,window_auroc,window_average_precision,window_balanced_accuracy,window_brier_score,window_f1,window_fn,window_fp,window_log_loss,window_n,window_n_class_0,window_n_class_1,window_pr_auc,window_precision,window_sensitivity,window_specificity,window_tn,window_tp
1,5,0,0,1,0,1,1,1,1,1,1.0187517182270627e-06,1,0,0,0.00096724497828068186,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,308,1,2,352,0,0.97727272727272729,0.99840619307832423,0.99642089777475529,0.9758652094717668,0.017972631957851551,0.96330275229357798,3,5,0.065479244222778177,352,244,108,0.99640425777327857,0.95454545454545459,0.97222222222222221,0.97950819672131151,239,105
2,5,0,0,1,0,1,0.5,1,1,0.5,0.45419905368578151,0.66666666666666663,0,1,1.5317392223079442,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,352,1,2,308,0,0.55519480519480524,0.9514235710931831,0.96628465435823696,0.5,0.3737632934684888,0.71398747390396655,0,137,1.3902058305217131,308,137,171,0.96619508986302027,0.55519480519480524,1,0,0,171
1,6,0,0,1,0,1,0,0,0.5,0,0.99997775247948262,0,1,1,17.202867131655015,2,1,1,0,0.25,0,0,0,0,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,280,1,2,261,0,0.091954022988505746,0.071831831831831824,0.45175060864716032,0.090540540540540546,0.90327079492604689,0.070588235294117646,102,135,17.13009181139795,261,150,111,0.28183867952279168,0.0625,0.081081081081081086,0.10000000000000001,15,9
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49904175490157304,0,1,0,2.9339859642464816,2,1,1,0,0.25,,0,1,1,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,261,1,2,280,0,0.42499999999999999,0.034448562033509059,0.37290979219491827,0.5,0.57500322941169346,0,161,0,3.3861337612817781,280,119,161,0.37068545020563121,,0,1,119,0
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49773461740868402,0,1,0,3.0449124064609321,2,1,1,0,0.25,,0,1,1,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,230,1,2,311,0,0.48231511254019294,0.38587991718426501,0.43116964271132141,0.5,0.51458159845536044,0,161,0,3.1540808644509224,311,150,161,0.42783514821841484,,0,1,150,0
2,6,0,0,1,0,1,0,0,0.5,0,0.99999994395946457,0,1,1,20.396128282337944,2,1,1,0,0.25,0,0,0,0,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,311,1,2,230,0,0.065217391304347824,0.046559164206223025,0.47297863934119366,0.065144976909682795,0.92772132067500146,0.061135371179039298,104,111,21.325876013132248,230,119,111,0.28279037390727618,0.059322033898305086,0.063063063063063057,0.067226890756302518,8,7
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49773461740868402,0,1,0,3.0449124064609321,2,1,1,0,0.25,,0,1,1,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,230,1,2,311,0,0.48231511254019294,0.38587991718426501,0.43116964271132141,0.5,0.51458159845536044,0,161,0,3.1540808644509224,311,150,161,0.42783514821841484,,0,1,150,0
2,6,0,0,1,0,1,0,0,0.5,0,0.99999994395946457,0,1,1,20.396128282337944,2,1,1,0,0.25,0,0,0,0,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,311,1,2,230,0,0.065217391304347824,0.046559164206223025,0.47297863934119366,0.065144976909682795,0.92772132067500146,0.061135371179039298,104,111,21.325876013132248,230,119,111,0.28279037390727618,0.059322033898305086,0.063063063063063057,0.067226890756302518,8,7
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49773461740868402,0,1,0,3.0449124064609321,2,1,1,0,0.25,,0,1,1,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,230,1,2,311,0,0.48231511254019294,0.38587991718426501,0.43116964271132141,0.5,0.51458159845536044,0,161,0,3.1540808644509224,311,150,161,0.42783514821841484,,0,1,150,0
2,6,0,0,1,0,1,0,0,0.5,0,0.99999994395946457,0,1,1,20.396128282337944,2,1,1,0,0.25,0,0,0,0,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,311,1,2,230,0,0.065217391304347824,0.046559164206223025,0.47297863934119366,0.065144976909682795,0.92772132067500146,0.061135371179039298,104,111,21.325876013132248,230,119,111,0.28279037390727618,0.059322033898305086,0.063063063063063057,0.067226890756302518,8,7
1,6,0,0,1,0,1,0,0,0.5,0,0.99997775247948262,0,1,1,17.202867131655015,2,1,1,0,0.25,0,0,0,0,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,280,1,2,261,0,0.091954022988505746,0.071831831831831824,0.45175060864716032,0.090540540540540546,0.90327079492604689,0.070588235294117646,102,135,17.13009181139795,261,150,111,0.28183867952279168,0.0625,0.081081081081081086,0.10000000000000001,15,9
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49904175490157304,0,1,0,2.9339859642464816,2,1,1,0,0.25,,0,1,1,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,261,1,2,280,0,0.42499999999999999,0.034448562033509059,0.37290979219491827,0.5,0.57500322941169346,0,161,0,3.3861337612817781,280,119,161,0.37068545020563121,,0,1,119,0
1,7,0,0,1,0,1,1,1,1,1,0.096843814545295878,1,0,0,0.28999815493183229,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,276,1,2,265,0,0.82641509433962268,0.9581484220907297,0.86749674950772671,0.77616494082840237,0.14157515126221171,0.71250000000000002,39,7,0.87166009137556055,265,169,96,0.86472182050017921,0.890625,0.59375,0.95857988165680474,162,57
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49914259271316663,0.66666666666666663,0,1,3.5306954213108317,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,265,1,2,276,0,0.64855072463768115,0.69659621033231578,0.81151018199663982,0.5,0.34868750460479986,0.78681318681318679,0,97,2.4833391122966741,276,97,179,0.81068204823158463,0.64855072463768115,1,0,0,179
1,7,0,0,1,0,1,0.5,1,1,0.5,0.18063708585267457,0.66666666666666663,0,1,0.54855859128652162,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,193,1,2,348,0,0.65804597701149425,0.65687084724471911,0.55643911075419861,0.65834187299593405,0.29728641107725651,0.66096866096866091,63,56,2.3441996946563339,348,169,179,0.55314345867599402,0.67441860465116277,0.64804469273743015,0.66863905325443784,113,116
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49911926775465021,0.66666666666666663,0,1,3.5173490090513666,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,348,1,2,193,0,0.46632124352331605,0.67289518900343648,0.68736403927443757,0.4686963058419244,0.51103917091600293,0.63345195729537362,7,96,3.6033964628473054,193,97,96,0.68519269339838751,0.48108108108108111,0.92708333333333337,0.010309278350515464,1,89
1,7,0,0,1,0,1,0.5,1,1,0.5,0.18063708585267457,0.66666666666666663,0,1,0.54855859128652162,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,193,1,2,348,0,0.65804597701149425,0.65687084724471911,0.55643911075419861,0.65834187299593405,0.29728641107725651,0.66096866096866091,63,56,2.3441996946563339,348,169,179,0.55314345867599402,0.67441860465116277,0.64804469273743015,0.66863905325443784,113,116
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49911926775465021,0.66666666666666663,0,1,3.5173490090513666,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,348,1,2,193,0,0.46632124352331605,0.67289518900343648,0.68736403927443757,0.4686963058419244,0.51103917091600293,0.63345195729537362,7,96,3.6033964628473054,193,97,96,0.68519269339838751,0.48108108108108111,0.92708333333333337,0.010309278350515464,1,89
1,7,0,0,1,0,1,0.5,1,1,0.5,0.18063708585267457,0.66666666666666663,0,1,0.54855859128652162,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,193,1,2,348,0,0.65804597701149425,0.65687084724471911,0.55643911075419861,0.65834187299593405,0.29728641107725651,0.66096866096866091,63,56,2.3441996946563339,348,169,179,0.55314345867599402,0.67441860465116277,0.64804469273743015,0.66863905325443784,113,116
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49911926775465021,0.66666666666666663,0,1,3.5173490090513666,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,348,1,2,193,0,0.46632124352331605,0.67289518900343648,0.68736403927443757,0.4686963058419244,0.51103917091600293,0.63345195729537362,7,96,3.6033964628473054,193,97,96,0.68519269339838751,0.48108108108108111,0.92708333333333337,0.010309278350515464,1,89
1,7,0,0,1,0,1,1,1,1,1,0.096843814545295878,1,0,0,0.28999815493183229,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,276,1,2,265,0,0.82641509433962268,0.9581484220907297,0.86749674950772671,0.77616494082840237,0.14157515126221171,0.71250000000000002,39,7,0.87166009137556055,265,169,96,0.86472182050017921,0.890625,0.59375,0.95857988165680474,162,57
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49914259271316663,0.66666666666666663,0,1,3.5306954213108317,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,265,1,2,276,0,0.64855072463768115,0.69659621033231578,0.81151018199663982,0.5,0.34868750460479986,0.78681318681318679,0,97,2.4833391122966741,276,97,179,0.81068204823158463,0.64855072463768115,1,0,0,179
1,8,0,0,1,0,1,0.5,0,0.5,0.5,0.37404617395329814,0.66666666666666663,0,1,1.0137736031589373,2,1,1,0,0.25,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,396,1,2,350,0,0.50285714285714289,0.48121710526315792,0.40977190102565703,0.50904605263157898,0.44145652868793656,0.51666666666666672,67,107,3.4621980614828241,350,190,160,0.40633114802875692,0.46500000000000002,0.58125000000000004,0.43684210526315792,83,93
2,8,0,0,1,0,1,0.5,1,1,0.5,0.47463693066488793,0.66666666666666663,0,1,1.8337262733302553,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,350,1,2,396,0,0.59595959595959591,0.63524849635960745,0.71944879739986289,0.51282051282051277,0.38269074344841336,0.73941368078175895,7,153,2.3286607520827647,396,162,234,0.71819982978066377,0.59736842105263155,0.97008547008547008,0.055555555555555552,9,227
1,8,0,0,1,0,1,0.5,1,1,0.5,0.22329002377788384,0.66666666666666663,0,1,0.63799832546858415,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,322,1,2,424,0,0.535377358490566,0.54457939721097615,0.53375924217318904,0.53205128205128205,0.38242223882807763,0.57266811279826468,102,95,2.2243664880383647,424,190,234,0.53156987994738869,0.58149779735682816,0.5641025641025641,0.5,95,132
2,8,0,0,1,0,1,0.5,0,0.5,0.5,0.48824486794180322,0.66666666666666663,0,1,2.220172892354586,2,1,1,0,0.25,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,424,1,2,322,0,0.453416149068323,0.44691358024691352,0.52205532920642084,0.4560570987654321,0.49306680166253947,0.61572052401746724,19,157,2.3780956136254878,322,162,160,0.51993516637579318,0.47315436241610737,0.88124999999999998,0.030864197530864196,5,141
1,8,0,0,1,0,1,0.5,1,1,0.5,0.22329002377788384,0.66666666666666663,0,1,0.63799832546858415,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,322,1,2,424,0,0.535377358490566,0.54457939721097615,0.53375924217318904,0.53205128205128205,0.38242223882807763,0.57266811279826468,102,95,2.2243664880383647,424,190,234,0.53156987994738869,0.58149779735682816,0.5641025641025641,0.5,95,132
2,8,0,0,1,0,1,0.5,0,0.5,0.5,0.48824486794180322,0.66666666666666663,0,1,2.220172892354586,2,1,1,0,0.25,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,424,1,2,322,0,0.453416149068323,0.44691358024691352,0.52205532920642084,0.4560570987654321,0.49306680166253947,0.61572052401746724,19,157,2.3780956136254878,322,162,160,0.51993516637579318,0.47315436241610737,0.88124999999999998,0.030864197530864196,5,141
1,8,0,0,1,0,1,0.5,1,1,0.5,0.22329002377788384,0.66666666666666663,0,1,0.63799832546858415,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,322,1,2,424,0,0.535377358490566,0.54457939721097615,0.53375924217318904,0.53205128205128205,0.38242223882807763,0.57266811279826468,102,95,2.2243664880383647,424,190,234,0.53156987994738869,0.58149779735682816,0.5641025641025641,0.5,95,132
2,8,0,0,1,0,1,0.5,0,0.5,0.5,0.48824486794180322,0.66666666666666663,0,1,2.220172892354586,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,424,1,2,322,0,0.453416149068323,0.44691358024691352,0.52205532920642084,0.4560570987654321,0.49306680166253947,0.61572052401746724,19,157,2.3780956136254878,322,162,160,0.51993516637579318,0.47315436241610737,0.88124999999999998,0.030864197530864196,5,141
1,8,0,0,1,0,1,0.5,0,0.5,0.5,0.37404617395329814,0.66666666666666663,0,1,1.0137736031589373,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,396,1,2,350,0,0.50285714285714289,0.48121710526315792,0.40977190102565703,0.50904605263157898,0.44145652868793656,0.51666666666666672,67,107,3.4621980614828241,350,190,160,0.40633114802875692,0.46500000000000002,0.58125000000000004,0.43684210526315792,83,93
2,8,0,0,1,0,1,0.5,1,1,0.5,0.47463693066488793,0.66666666666666663,0,1,1.8337262733302553,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,350,1,2,396,0,0.59595959595959591,0.63524849635960745,0.71944879739986289,0.51282051282051277,0.38269074344841336,0.73941368078175895,7,153,2.3286607520827647,396,162,234,0.71819982978066377,0.59736842105263155,0.97008547008547008,0.055555555555555552,9,227
1,9,0,0,1,0,1,0.5,1,1,0.5,0.47308276840729302,0,1,0,1.8006249503762417,2,1,1,0,1,,0,1,1,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,353,1,2,520,0,0.82692307692307687,0.96543237250554315,0.90453419175132377,0.59090909090909094,0.14912801145460794,0.30769230769230771,90,0,0.83546902670368484,520,410,110,0.90414850030377303,1,0.18181818181818182,1,410,20
2,9,0,0,1,0,1,0.5,1,1,0.5,0.49014076110250182,0.66666666666666663,0,1,2.3079277226717219,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,520,1,2,353,0,0.59490084985835689,0.66959196891191708,0.70717631491489819,0.55312499999999998,0.38574285625706933,0.72967863894139884,0,143,2.1901938750190553,353,160,193,0.70573808650132908,0.57440476190476186,1,0.10625,17,193
1,9,0,0,1,0,1,0,0,0.5,0,0.96218928270401594,0,1,1,6.6764498141259123,2,1,1,0,0.25,0,0,0,0,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,270,1,2,603,0,0.23217247097844113,0.12123088588398838,0.19313347842742701,0.22694932389738404,0.72886106180557964,0.15045871559633028,152,311,8.6199498497321034,603,410,193,0.19216890362908051,0.11647727272727272,0.21243523316062177,0.24146341463414633,99,41
2,9,0,0,1,0,1,0.5,1,1,0.5,0.48569410858629553,0.66666666666666663,0,1,2.1221058790408605,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,603,1,2,270,0,0.4777777777777778,0.56874999999999998,0.46812053854326752,0.55937499999999996,0.4942857506391069,0.60941828254847641,0,141,2.6595411587418023,270,160,110,0.46294007816965171,0.43824701195219123,1,0.11874999999999999,19,110
1,9,0,0,1,0,1,0,0,0.5,0,0.96218928270401594,0,1,1,6.6764498141259123,2,1,1,0,0.25,0,0,0,0,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,270,1,2,603,0,0.23217247097844113,0.12123088588398838,0.19313347842742701,0.22694932389738404,0.72886106180557964,0.15045871559633028,152,311,8.6199498497321034,603,410,193,0.19216890362908051,0.11647727272727272,0.21243523316062177,0.24146341463414633,99,41
2,9,0,0,1,0,1,0.5,1,1,0.5,0.48569410858629553,0.66666666666666663,0,1,2.1221058790408605,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,603,1,2,270,0,0.4777777777777778,0.56874999999999998,0.46812053854326752,0.55937499999999996,0.4942857506391069,0.60941828254847641,0,141,2.6595411587418023,270,160,110,0.46294007816965171,0.43824701195219123,1,0.11874999999999999,19,110
1,9,0,0,1,0,1,0,0,0.5,0,0.96218928270401594,0,1,1,6.6764498141259123,2,1,1,0,0.25,0,0,0,0,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,270,1,2,603,0,0.23217247097844113,0.12123088588398838,0.19313347842742701,0.22694932389738404,0.72886106180557964,0.15045871559633028,152,311,8.6199498497321034,603,410,193,0.19216890362908051,0.11647727272727272,0.21243523316062177,0.24146341463414633,99,41
2,9,0,0,1,0,1,0.5,1,1,0.5,0.48569410858629553,0.66666666666666663,0,1,2.1221058790408605,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,603,1,2,270,0,0.4777777777777778,0.56874999999999998,0.46812053854326752,0.55937499999999996,0.4942857506391069,0.60941828254847641,0,141,2.6595411587418023,270,160,110,0.46294007816965171,0.43824701195219123,1,0.11874999999999999,19,110
1,9,0,0,1,0,1,0.5,1,1,0.5,0.47308276840729302,0,1,0,1.8006249503762417,2,1,1,0,1,,0,1,1,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,353,1,2,520,0,0.82692307692307687,0.96543237250554315,0.90453419175132377,0.59090909090909094,0.14912801145460794,0.30769230769230771,90,0,0.83546902670368484,520,410,110,0.90414850030377303,1,0.18181818181818182,1,410,20
2,9,0,0,1,0,1,0.5,1,1,0.5,0.49014076110250182,0.66666666666666663,0,1,2.3079277226717219,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,520,1,2,353,0,0.59490084985835689,0.66959196891191708,0.70717631491489819,0.55312499999999998,0.38574285625706933,0.72967863894139884,0,143,2.1901938750190553,353,160,193,0.70573808650132908,0.57440476190476186,1,0.10625,17,193
1,10,0,0,1,0,1,0.5,1,1,0.5,0.49931048102552789,0,1,0,3.63958594114724,2,1,1,0,1,,0,1,1,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,325,1,2,268,0,0.69029850746268662,0.77043308368609564,0.48695555634046939,0.5,0.3061661075140315,0,83,0,2.2581847456640816,268,185,83,0.47741956675672442,,0,1,185,0
2,10,0,0,1,0,1,0.5,1,1,0.5,0.38436270396941835,0.66666666666666663,0,1,1.0468924432523514,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,268,1,2,325,0,0.7138461538461538,0.94526324408417262,0.97141249888937764,0.60593220338983045,0.23342271923633379,0.81656804733727806,0,93,0.93481611773978079,325,118,207,0.9713468096786545,0.68999999999999995,1,0.21186440677966101,25,207
1,10,0,0,1,0,1,0,0,0.5,0,0.68725769188693198,0,1,1,5.2499734055217626,2,1,1,0,0.25,0,0,0,0,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,392,0,0.27806122448979592,0.13040866953910432,0.41648747494970134,0.28971145058101583,0.69866401077513218,0.10725552050473186,190,93,7.6346557296998645,392,185,207,0.41533750569045597,0.15454545454545454,0.082125603864734303,0.49729729729729732,92,17
2,10,0,0,1,0,1,0.5,1,1,0.5,0.48812335599971296,0,1,0,2.2165392618618514,2,1,1,0,1,,0,1,1,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,392,1,2,201,0,0.58706467661691542,0.51888911578517449,0.40616673191989727,0.50178680824994892,0.3969196434859385,0.023529411764705882,82,1,1.85780271112433,201,118,83,0.39753539052337239,0.5,0.012048192771084338,0.99152542372881358,117,1
1,10,0,0,1,0,1,0,0,0.5,0,0.68725769188693198,0,1,1,5.2499734055217626,2,1,1,0,0.25,0,0,0,0,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,392,0,0.27806122448979592,0.13040866953910432,0.41648747494970134,0.28971145058101583,0.69866401077513218,0.10725552050473186,190,93,7.6346557296998645,392,185,207,0.41533750569045597,0.15454545454545454,0.082125603864734303,0.49729729729729732,92,17
2,10,0,0,1,0,1,0.5,1,1,0.5,0.48812335599971296,0,1,0,2.2165392618618514,2,1,1,0,1,,0,1,1,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,392,1,2,201,0,0.58706467661691542,0.51888911578517449,0.40616673191989727,0.50178680824994892,0.3969196434859385,0.023529411764705882,82,1,1.85780271112433,201,118,83,0.39753539052337239,0.5,0.012048192771084338,0.99152542372881358,117,1
1,10,0,0,1,0,1,0,0,0.5,0,0.68725769188693198,0,1,1,5.2499734055217626,2,1,1,0,0.25,0,0,0,0,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,392,0,0.27806122448979592,0.13040866953910432,0.41648747494970134,0.28971145058101583,0.69866401077513218,0.10725552050473186,190,93,7.6346557296998645,392,185,207,0.41533750569045597,0.15454545454545454,0.082125603864734303,0.49729729729729732,92,17
2,10,0,0,1,0,1,0.5,1,1,0.5,0.48812335599971296,0,1,0,2.2165392618618514,2,1,1,0,1,,0,1,1,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,392,1,2,201,0,0.58706467661691542,0.51888911578517449,0.40616673191989727,0.50178680824994892,0.3969196434859385,0.023529411764705882,82,1,1.85780271112433,201,118,83,0.39753539052337239,0.5,0.012048192771084338,0.99152542372881358,117,1
1,10,0,0,1,0,1,0.5,1,1,0.5,0.49931048102552789,0,1,0,3.63958594114724,2,1,1,0,1,,0,1,1,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,325,1,2,268,0,0.69029850746268662,0.77043308368609564,0.48695555634046939,0.5,0.3061661075140315,0,83,0,2.2581847456640816,268,185,83,0.47741956675672442,,0,1,185,0
